endTime,artistName,trackName,msPlayed
2023-12-12 17:28,Ben E. King,Stand By Me,175493
2023-12-12 17:34,ABBA,Chiquitita,326320
2023-12-12 17:38,ABBA,Take A Chance On Me,243933
2023-12-12 17:41,Queen,I Want To Break Free,223080
2023-12-12 17:44,Frank Sinatra,Somethin' Stupid,162493
2023-12-12 17:47,Ben E. King,Stand By Me,175493
2023-12-12 17:51,a-ha,Take on Me,225280
2023-12-12 17:55,Elton John,Your Song,241786
2023-12-12 17:59,F.R. David,Words - Original Version 1983,209013
2023-12-12 18:02,ABBA,Mamma Mia,213266
2023-12-12 18:06,Madonna,Material Girl,240280
2023-12-12 18:09,Frank Sinatra,Strangers In The Night,157866
2023-12-12 18:12,Paul Anka,Put Your Head On My Shoulder - Remastered,158906
2023-12-12 18:16,The Beatles,Let It Be - Remastered 2009,243026
2023-12-12 18:19,Village People,YMCA,202573
2023-12-12 18:22,ABBA,Does Your Mother Know,193440
2023-12-12 18:25,Carpenters,Top Of The World,179173
2023-12-12 18:28,Frank Sinatra,That's Life,187040
2023-12-12 18:32,Billy Joel,Vienna,214240
2023-12-12 18:35,Frankie Valli,Can't Take My Eyes off You,203680
2023-12-12 18:40,ABBA,Dancing Queen,230400
2023-12-12 18:43,Elton John,I'm Still Standing,183440
2023-12-12 18:46,The Ronettes,Be My Baby,160906
2023-12-12 20:39,B.J. Thomas,Raindrops Keep Fallin' On My Head,180520
2023-12-12 20:42,The Beatles,In My Life - Remastered 2009,146333
2023-12-12 21:04,ABBA,Lay All Your Love On Me,251017
2023-12-12 21:04,Powfu,death bed (coffee for your head),13653
2023-12-12 21:13,Powfu,death bed (coffee for your head),173333
2023-12-12 21:21,Sarcastic Sounds,Come Back,6113
2023-12-12 21:24,Powfu,death bed (coffee for your head),173333
2023-12-12 21:26,Sarcastic Sounds,Come Back,101052
2023-12-12 21:28,Kina,U’re Mine,138026
2023-12-12 21:30,SadBoyProlific,Dead and Cold,89624
2023-12-12 21:33,Alec Benjamin,Let Me Down Slowly,169353
2023-12-12 21:34,Snøw,Sunset/Sunrise,87353
2023-12-12 21:37,Post Malone,Goodbyes (feat. Young Thug),174853
2023-12-12 21:38,Sarcastic Sounds,I Can't Help,77583
2023-12-12 21:41,Powfu,don't fall asleep yet,146666
2023-12-12 21:44,Jeremy Zucker,comethru,181613
2023-12-12 21:48,Dirty Heads,Vacation,667
2023-12-12 21:48,Lukas Graham,7 Years,237300
2023-12-12 21:52,Lukas Graham,7 Years,237300
2023-12-12 21:55,Dirty Heads,Vacation,209721
2023-12-12 21:57,potsu,i'm closing my eyes,118302
2023-12-12 21:59,SALES,Chinese New Year,80432
2023-12-12 23:29,SALES,Chinese New Year,79499
2023-12-12 23:33,Post Malone,Circles,215268
2023-12-12 23:37,Jason Mraz,I'm Yours,240801
2023-12-12 23:39,Rook1e,breathe slow,139402
2023-12-12 23:40,Kuzu Mellow,Sunflower Feelings,88571
2023-12-12 23:42,Teqkoi,You Broke My Heart Again,103348
2023-12-12 23:44,Kina,Baby You're Worth It,130881
2023-12-12 23:47,Harry Styles,Watermelon Sugar,173904
2023-12-12 23:51,Ed Sheeran,Beautiful People (feat. Khalid),197374
2023-12-12 23:52,Sarcastic Sounds,I Don't Sleep,103769
2023-12-12 23:55,benny blanco,Eastside (with Halsey & Khalid),170700
2023-12-12 23:58,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,157424
2023-12-13 00:00,Powfu,Hear my thoughts,136111
2023-12-13 00:02,XXXTENTACION,Everybody Dies In Their Nightmares,95444
2023-12-13 00:05,Justin Bieber,Holy (feat. Chance The Rapper),212003
2023-12-13 00:07,Monty Datta,Can't Love Myself,122643
2023-12-13 00:09,beabadoobee,Coffee,126803
2023-12-13 00:11,Sarcastic Sounds,say goodbye,86716
2023-12-13 00:13,Peachy!,Falling for U,123961
2023-12-13 00:16,Twenty One Pilots,Ride,213706
2023-12-13 00:20,Harry Styles,Adore You,206340
2023-12-13 00:22,XXXTENTACION,Jocelyn Flores,119079
2023-12-13 00:25,Alec Benjamin,If We Have Each Other,181439
2023-12-13 00:27,Powfu,All Again,147756
2023-12-13 00:30,Surfaces,Sunday Best,158086
2023-12-13 00:33,The Weeknd,Blinding Lights,199954
2023-12-13 00:37,Hozier,Take Me To Church,241358
2023-12-13 00:39,Papithbk,Love Is a Drug,98114
2023-12-13 00:41,Lil Nas X,Old Town Road,112871
2023-12-13 00:43,XXXTENTACION,Ex Bitch,121535
2023-12-13 00:46,The Walters,I Love You So,159996
2023-12-13 00:49,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,234494
2023-12-13 00:53,Bruno Mars,When I Was Your Man,212612
2023-12-13 00:56,Tones And I,Dance Monkey,209408
2023-12-13 00:58,Powfu,clash of the titans,109875
2023-12-13 14:01,Lil Nas X,Old Town Road,0
2023-12-13 14:06,Matt Maher,Because He Lives (Amen),199866
2023-12-13 14:10,Hillsong Worship,Friends In High Places,232493
2023-12-13 14:12,Nicole C. Mullen,Because He Lives,133293
2023-12-13 14:32,PelleK,"We Can (From ""One Piece"")",15603
2023-12-13 14:32,PelleK,"We Can (From ""One Piece"")",82239
2023-12-13 14:34,A-bug,The Peak (Opening 25 from ''One Piece''),117036
2023-12-13 14:35,Sad Gatomon,Overtaken (One Piece but it's lofi),86754
2023-12-13 14:42,Kohei Tanaka,ワノ国 幕開け、幕引きのテーマ,219300
2023-12-13 14:59,Matt Maher,Because He Lives (Amen),3715
2023-12-13 14:59,Kato,We Did It!,89266
2023-12-13 15:07,BUMP OF CHICKEN,クロノスタシス,339870
2023-12-13 15:16,Vaundy,裸の勇者,18749
2023-12-13 17:22,Vicke Blanka,Black Catcher,8335
2023-12-13 17:26,Matt Maher,Because He Lives (Amen),199866
2023-12-13 17:39,Nicole C. Mullen,Because He Lives,133293
2023-12-13 17:46,PelleK,"We Can (From ""One Piece"")",66569
2023-12-14 05:04,PelleK,"We Can (From ""One Piece"")",1300
2023-12-14 05:04,Elevation Worship,No One,11075
2023-12-14 05:16,Elevation Worship,No One,619000
2023-12-14 05:19,Sanctus Real,Confidence,181812
2023-12-14 05:22,Terrian,Big God,191710
2023-12-14 07:22,Wallows,Are You Bored Yet? (feat. Clairo),30008
2023-12-14 07:27,Gateway Worship,The Lord Reigns - Live,252612
2023-12-14 07:30,Hillsong Worship,Run,200031
2023-12-14 07:34,Planetshakers,Nothing Is Impossible (Featuring Israel Houghton),244339
2023-12-14 07:38,Planetshakers,Turn It Up - Live,224658
2023-12-14 07:42,Planetshakers,Endless Praise - Live,246792
2023-12-14 07:46,Planetshakers,Dance - Live,232899
2023-12-14 07:50,Planetshakers,Let's Go,244701
2023-12-14 07:54,Planetshakers,Joy - Live,243206
2023-12-14 07:58,Planetshakers,Nobody Like You,220399
2023-12-14 08:01,Planetshakers,Limitless - Live,210045
2023-12-14 08:06,Planetshakers,We Are Free - Live,303633
2023-12-14 08:10,Planetshakers,Put Your Hands Up - Live,213645
2023-12-14 08:14,Planetshakers,Sing It Again - Live,267113
2023-12-14 08:19,Planetshakers,Nothing Is Impossible - Live,259961
2023-12-14 08:23,Planetshakers,Perfect Love,244355
2023-12-14 08:27,Planetshakers,All About You,220757
2023-12-14 08:30,Planetshakers,Momentum - Live,183723
2023-12-14 08:36,Matt Redman,"10,000 Reasons (Bless The Lord) [Radio Version] - Radio Version/Live",152926
2023-12-14 08:51,Elevation Worship,No One,619014
2023-12-14 08:59,Elevation Worship,You Really Are (feat. Chandler Moore & Tiffany Hudson),523855
2023-12-14 09:04,Elevation Worship,Why (feat. Valley Boys),273567
2023-12-14 09:12,Elevation Worship,The One You Love,477339
2023-12-14 09:17,Elevation Worship,"Might Get Loud (feat. Chris Brown, Brandon Lake & Tiffany Hudson)",279698
2023-12-14 09:20,Jon Reddick,I Believe It (The Life of Jesus),225947
2023-12-14 09:24,TAYA,For All My Life,210072
2023-12-14 09:27,Mass Anthem,Reckless Love / Even If,204945
2023-12-14 09:31,Sanctus Real,Unstoppable God,222406
2023-12-14 09:35,All Sons & Daughters,I Surrender,253713
2023-12-14 09:38,Hillside Recording,QUIET - Acoustic,191671
2023-12-14 09:43,Jon Reddick,"God, Turn It Around",255326
2023-12-14 09:47,Planetshakers,Nothing Is Impossible (Featuring Israel Houghton),244340
2023-12-14 09:48,Charity Gayle,I Worship You Almighty God,106510
2023-12-14 09:52,Mass Anthem,Surrounded / See a Victory,185389
2023-12-14 09:55,Blessing Offor,Believe,193096
2023-12-14 09:58,Anna Golden,How Deep the Father's Love for Us,216460
2023-12-14 10:02,Building 429,Fear No More,192931
2023-12-14 10:05,Church of the City,'Tis So Sweet To Trust In Jesus - Live,9981
2023-12-14 10:05,Sanctus Real,My God Is Still The Same,205152
2023-12-14 10:08,Mass Anthem,Stupid Deep / Sinking Deep,180712
2023-12-14 10:10,Micah Tyler,Praise The Lord,125834
2023-12-14 10:29,Don Moen,Arise - Live,15061
2023-12-14 10:35,Don Moen,This Is Your House - Live,275426
2023-12-14 10:38,Don Moen,Arise - Live,186065
2023-12-14 10:42,Brandyn Kalani,WE ADORE HIM,173783
2023-12-14 10:44,Brandyn Kalani,U AIN'T WELCOME HERE!,144581
2023-12-14 10:47,LWC Music,No Bad Days,172333
2023-12-14 10:49,Mass Anthem,Only Human (Pt. II),136562
2023-12-14 10:53,AGUILAR,Not Even Fair,212840
2023-12-14 10:56,Dustin Starks,See Like That,202666
2023-12-14 10:59,Jay Ocean,What Love Can Be,147314
2023-12-14 11:01,Brandyn Kalani,EVERY LITTLE THING,128440
2023-12-14 11:11,Terrian,Big God,191710
2023-12-14 11:26,Jon Reddick,I Believe It (The Life of Jesus),225941
2023-12-14 11:55,Terrian,Give Me That Joy,206906
2023-12-14 11:58,Audrey Assad,Open the Eyes of My Heart,153484
2023-12-14 12:01,Aaron Cole,ONLY U (feat. Terrian),202493
2023-12-14 12:04,Bridge Music,Taking Over,140142
2023-12-14 12:07,Forrest Frank,Nothing But The Blood,187981
2023-12-14 12:12,Jon Reddick,Glory and Majesty,284970
2023-12-14 12:15,Terrian,Light It Up,205746
2023-12-14 12:19,TAYA,For All My Life,210066
2023-12-14 12:22,Planetshakers,Nothing Is Impossible (Featuring Israel Houghton),201272
2023-12-14 16:16,Don Moen,This Is Your House - Live,275426
2023-12-14 16:22,Don Moen,Arise - Live,361706
2023-12-14 16:31,Don Moen,Thank You Lord - Live,359893
2023-12-14 16:36,Don Moen,Creator King - Live,299373
2023-12-14 16:42,Don Moen,Throne of Praise - Live,397760
2023-12-14 16:48,Don Moen,Rescue - Live,358840
2023-12-14 16:49,Don Moen,I Need Thee Every Hour - Live,19706
2023-12-14 17:43,Don Moen,At the Foot of the Cross (Ashes to Beauty) - Live,314000
2023-12-14 18:02,Don Moen,Mi Corazon - Live,110158
2023-12-15 14:29,Terrian,Big God,191710
2023-12-15 14:41,Marcel Boungou,Je suis couvert / La porte est scellée,500086
2023-12-15 14:44,Matt Maher,Because He Lives (Amen),199866
2023-12-15 14:47,Nicole C. Mullen,Because He Lives,133293
2023-12-15 14:49,PelleK,"We Can (From ""One Piece"")",150666
2023-12-15 14:51,Magic Piano Covers,Let it be,130377
2023-12-15 14:55,Ron Kenoly,Mourning Into Dancing - Live,249933
2023-12-15 14:59,Hillsong Worship,This Is How We Overcome,229733
2023-12-15 15:03,Hillsong Worship,Friends In High Places,232493
2023-12-15 15:09,Hillsong Worship,Better Than Life,236360
2023-12-15 15:09,Jesus Image,Yeshua - Live,7071
2023-12-15 15:13,Hillsong Worship,Better Than Life,236360
2023-12-15 15:25,Jesus Image,Yeshua - Live,717000
2023-12-15 15:40,His People Music Johannesburg,Ujesu Phakeme,57923
2023-12-15 17:47,His People Music Johannesburg,Ujesu Phakeme,214901
2023-12-15 17:52,Kool Matope,Papa Telema,279537
2023-12-15 17:57,Hillsong Worship,Thank You Lord,288440
2023-12-15 18:04,Maverick City Music,My Life Is In Your Hands,421165
2023-12-15 18:07,Caleb and Kelsey,"10,000 Reasons / What a Beautiful Name",178189
2023-12-15 18:13,Paul Wilbur,Kadosh,349266
2023-12-15 18:19,Paul Wilbur,For Your Name Is Holy,394853
2023-12-15 20:24,Israel & New Breed,Alpha And Omega - Live,220933
2023-12-15 20:24,Michael W. Smith,Let It Rain - Live,11377
2023-12-15 20:26,Michael W. Smith,Let It Rain - Live,130380
2023-12-15 20:31,Michael W. Smith,Let It Rain,300405
2023-12-15 20:32,Michael W. Smith,Light to You (Reprise),47695
2023-12-15 20:34,Sanctus Real,"Today, Tomorrow and Forever",145056
2023-12-15 20:37,Audrey Assad,Open the Eyes of My Heart,153484
2023-12-15 20:38,Don Marsh,Blessed Be The Name Of The Lord,92400
2023-12-15 20:41,Nicole C. Mullen,Imara Mma Beautiful,174404
2023-12-15 20:46,Charity Gayle,Nothing but the Blood,14222
2023-12-15 20:46,Vinesong,On Christ the Solid Rock,3668
2023-12-15 20:46,Michael W. Smith,Agnus Dei,294368
2023-12-15 20:50,Sanctus Real,Dare to Hope,212986
2023-12-15 20:51,All Sons & Daughters,Rest In You,39425
2023-12-15 20:56,Joshua Aaron,Ha Bracha,276867
2023-12-15 21:30,Joshua Aaron,Ha Bracha,256322
2023-12-15 21:34,Joshua Aaron,Ha Bracha,70080
2023-12-16 07:13,His People Music Johannesburg,Ujesu Phakeme,272826
2023-12-16 07:17,Kool Matope,Papa Telema,279537
2023-12-16 07:22,Maverick City Music,My Life Is In Your Hands,6250
2023-12-16 07:22,Hillsong Worship,Thank You Lord,288440
2023-12-16 07:25,Caleb and Kelsey,"10,000 Reasons / What a Beautiful Name",178189
2023-12-16 07:26,Paul Wilbur,Kadosh,8830
2023-12-16 07:32,Sondae,Courtyard,225253
2023-12-16 07:47,Just Derrick,Moment,133953
2023-12-16 07:52,Theresa Phondo,Rescued,0
2023-12-16 07:55,Just Derrick,Moment,133953
2023-12-16 07:56,Theresa Phondo,Rescued,0
2023-12-16 07:56,Ryan Hylton,Ecclesiastes,0
2023-12-16 08:01,Gateway Worship,The Lord Reigns - Live,252606
2023-12-16 08:04,Hillsong Worship,Run,200026
2023-12-16 08:08,Planetshakers,Nothing Is Impossible (Featuring Israel Houghton),244333
2023-12-16 08:12,Planetshakers,Turn It Up - Live,224653
2023-12-16 08:16,Planetshakers,Endless Praise - Live,246786
2023-12-16 08:20,Planetshakers,Dance - Live,232893
2023-12-16 08:22,Planetshakers,Let's Go,132466
2023-12-16 15:56,Lauren Daigle,Look Up Child,183013
2023-12-16 15:59,Lauren Daigle,Losing My Religion,209826
2023-12-16 16:03,Lauren Daigle,Remember,238600
2023-12-16 16:07,Lauren Daigle,Rebel Heart,246760
2023-12-16 16:10,Lauren Daigle,Inevitable,160586
2023-12-16 16:17,Lauren Daigle,Turn Your Eyes Upon Jesus,389760
2023-12-16 16:20,Mass Anthem,Reckless Love / Even If,204939
2023-12-16 16:24,Matt Maher,"Lord, I Need You",205666
2023-12-16 16:27,Blessing Offor,Believe,193091
2023-12-16 16:31,TAYA,For All My Life,210066
2023-12-16 16:34,Anna Golden,How Deep the Father's Love for Us,216454
2023-12-16 16:38,JJ Heller,You Already Know,214360
2023-12-16 16:42,Mass Anthem,I'll Find You / Hills and Valleys,210405
2023-12-16 16:47,Matt Maher,Because He Lives (Amen),200120
2023-12-16 16:51,Tauren Wells,Famous For (I Believe),242401
2023-12-16 17:36,J. Cole,Love Yourz,6421
2023-12-16 17:36,Sanctus Real,My God Is Still The Same,183614
2023-12-16 17:38,J. Cole,Love Yourz,117561
2023-12-16 17:39,Lecrae,Restore Me,75934
2023-12-16 17:41,Trip Lee,Supernatural,140462
2023-12-16 17:45,Forrest Frank,Nothing But The Blood,186417
2023-12-16 17:47,Bridge Music,Free Me,154823
2023-12-16 17:50,Blanca,New Day,181700
2023-12-16 17:53,KB,Miracles,161850
2023-12-16 17:57,Lecrae,Wheels Up,243294
2023-12-16 18:01,Tye Tribbett,We Gon’ Be Alright,214841
2023-12-16 18:03,Jonathan Traylor,High Up,3029
2023-12-16 18:03,Hulvey,WALK,147704
2023-12-16 18:06,Hulvey,WALK,165917
2023-12-16 18:09,Jonathan Traylor,High Up,180647
2023-12-16 18:12,Evan and Eris,Hands in It,181855
2023-12-16 18:16,Lecrae,Blessings (feat. Ty Dolla $ign),231023
2023-12-16 18:17,Dru Bex,Navigator 2020,80305
2023-12-16 18:20,Don Ready,2 Serious,152472
2023-12-16 18:23,Tauren Wells,Joy In The Morning - Remix,233255
2023-12-16 18:26,Evan Ford,Thanks In Advance,141150
2023-12-16 18:29,Lecrae,Spread The Opps,181198
2023-12-16 18:32,Hulvey,Can’t Tell It All (Remix),191528
2023-12-16 18:35,MTM Isaiah,God Is Love,206244
2023-12-16 18:40,Maverick City Music,Bless Me,271617
2023-12-16 18:40,Tauren Wells,Up,30004
2023-12-17 03:46,Kanye West,Every Hour,112239
2023-12-17 03:49,Kanye West,Selah,164619
2023-12-17 03:51,Kanye West,Follow God,104591
2023-12-17 03:53,Kanye West,Closed On Sunday,151873
2023-12-17 03:56,Kanye West,On God,136350
2023-12-17 03:58,Kanye West,Everything We Need,116559
2023-12-17 04:00,Kanye West,Water,168419
2023-12-17 04:04,Kanye West,God Is,203141
2023-12-17 04:07,Kanye West,Hands On,203174
2023-12-17 04:11,Kanye West,Use This Gospel,213877
2023-12-17 04:12,Kanye West,Jesus Is Lord,49292
2023-12-17 04:13,Peter CottonTale,He's Real Pt. 2,79690
2023-12-17 04:16,Kanye West,Lord I Need You,162108
2023-12-17 04:19,Hopp,Go Go Go,189437
2023-12-17 04:45,Don Ready,Heavenly Poetry,12682
2023-12-17 04:50,Gateway Worship,The Lord Reigns - Live,252606
2023-12-17 04:53,Hillsong Worship,Run,200026
2023-12-17 04:57,Planetshakers,Nothing Is Impossible (Featuring Israel Houghton),244333
2023-12-17 05:01,Planetshakers,Turn It Up - Live,224653
2023-12-17 05:02,Planetshakers,Endless Praise - Live,56053
2023-12-17 17:54,Kanye West,Every Hour,112239
2023-12-17 17:57,Kanye West,Selah,164619
2023-12-17 17:59,Kanye West,Follow God,104591
2023-12-17 18:01,Kanye West,Closed On Sunday,151873
2023-12-17 18:04,Kanye West,On God,136350
2023-12-17 18:06,Kanye West,Everything We Need,116559
2023-12-17 18:09,Kanye West,Water,168419
2023-12-17 19:30,Kanye West,God Is,48959
2023-12-18 07:17,Lecrae,Restore Me,76044
2023-12-18 07:20,Lecrae,Set Me Free,177474
2023-12-18 07:24,Lecrae,Wheels Up,243355
2023-12-18 07:29,Lecrae,Over The Top,191676
2023-12-18 07:31,Lecrae,Self Discovery,147770
2023-12-18 07:35,Lecrae,Deep End,37376
2023-12-18 07:40,Lecrae,Drown,200330
2023-12-18 07:42,Lecrae,Saturday Night,127610
2023-12-18 08:24,Lecrae,Sunday Morning,241988
2023-12-18 08:25,Lecrae,Keep Going,1114
2023-12-18 08:25,Lecrae,Zombie,51344
2023-12-18 08:40,Lecrae,Still,175038
2023-12-18 08:44,Lecrae,Only Human,228604
2023-12-18 08:48,Lecrae,Nothing Left to Hide,216784
2023-12-18 08:49,Don Ready,Mindset,54659
2023-12-19 08:05,Oli Howe,Glass,131435
2023-12-19 08:08,Dolly Parton,9 to 5,162466
2023-12-19 08:11,Carrie Underwood,"Jesus, Take the Wheel",226493
2023-12-19 08:15,George Strait,Check Yes Or No,200666
2023-12-19 08:19,Blake Shelton,God Gave Me You,229533
2023-12-19 08:22,Kenny Rogers,The Gambler,214880
2023-12-19 08:27,Tim McGraw,Humble And Kind,259266
2023-12-19 08:31,Collin Raye,"Love, Me",231506
2023-12-19 08:34,George Strait,"Love Without End, Amen",187000
2023-12-19 08:37,Shania Twain,You're Still The One,212200
2023-12-19 08:41,Hunter Hayes,Wanted,228840
2023-12-19 08:44,Waylon Jennings,Mammas Don't Let Your Babies Grow up to Be Cowboys,152866
2023-12-19 08:59,The Judds,Why Not Me,89096
2023-12-19 09:01,The Judds,Why Not Me,122113
2023-12-19 09:06,Tim McGraw,Live Like You Were Dying,300333
2023-12-19 09:09,Craig Morgan,That's What I Love About Sunday,201493
2023-12-19 10:06,Keith Whitley,When You Say Nothing at All,185121
2023-12-19 10:22,Keith Whitley,When You Say Nothing at All,37254
2023-12-19 10:26,Luke Combs,Hurricane,222533
2023-12-19 10:37,The Judds,Have Mercy,160631
2023-12-19 10:41,Mariah Carey,Jesus Born on This Day,220840
2023-12-19 10:47,Mariah Carey,Jesus Born on This Day,220840
2023-12-19 10:48,Mariah Carey,Jesus Born on This Day,4489
2023-12-19 10:52,Chris Tomlin,Noel (feat. Lauren Daigle) - Live,257720
2023-12-19 10:57,Chris Tomlin,Noel (feat. Lauren Daigle) - Live,257720
2023-12-19 11:11,Chris Tomlin,Noel (feat. Lauren Daigle) - Live,257720
2023-12-19 11:19,Chris Tomlin,Noel (feat. Lauren Daigle) - Live,257720
2023-12-19 11:23,Chris Tomlin,Noel (feat. Lauren Daigle) - Live,257720
2023-12-19 11:27,Chris Tomlin,Noel (feat. Lauren Daigle) - Live,257720
2023-12-19 11:32,Chris Tomlin,Noel (feat. Lauren Daigle) - Live,5590
2023-12-19 11:32,Chris Tomlin,Noel (feat. Lauren Daigle) - Live,257720
2023-12-19 11:35,Mariah Carey,Jesus Born on This Day,220840
2023-12-19 11:39,Mariah Carey,Jesus Born on This Day,220840
2023-12-19 11:41,Mariah Carey,Jesus Born on This Day,125907
2023-12-19 11:59,Mariah Carey,Jesus Born on This Day,94921
2023-12-19 13:28,Mariah Carey,Jesus Born on This Day,215587
2023-12-19 13:58,Chris Tomlin,Noel (feat. Lauren Daigle) - Live,1067175
2023-12-19 14:16,Chris Tomlin,Noel (feat. Lauren Daigle) - Live,466815
2023-12-19 14:20,Mariah Carey,Jesus Born on This Day,220840
2023-12-19 14:22,Mariah Carey,Jesus Born on This Day,21477
2023-12-19 14:26,Andrea Bocelli,Angels We Have Heard On High,234425
2023-12-19 14:30,Andrea Bocelli,Angels We Have Heard On High,234425
2023-12-19 14:34,Andrea Bocelli,Angels We Have Heard On High,234425
2023-12-19 15:00,Andrea Bocelli,Angels We Have Heard On High,93641
